sample_id,task_id,template_family,task_set,split,variant_name,language,domain,gold_tool,intent,need_clarification,clarification_fields,distractor_tools,gold_params
create_support_ticket_ext_001__clear,create_support_ticket_ext_001,create_support_ticket_001,external_eval,external_eval,clear,en,support,create_support_ticket,Create a high-priority technical ticket for U-234,False,[],"[""update_order"", ""query_internal_docs""]","{""user_id"": ""U-234"", ""category"": ""technical"", ""priority"": ""high"", ""description"": ""SSO redirect loops in the browser""}"
create_support_ticket_ext_001__incomplete,create_support_ticket_ext_001,create_support_ticket_001,external_eval,external_eval,incomplete,en,support,create_support_ticket,Create a high-priority technical ticket for U-234,True,"[""user_id"", ""priority"", ""description""]","[""update_order"", ""query_internal_docs""]","{""user_id"": ""U-234"", ""category"": ""technical"", ""priority"": ""high"", ""description"": ""SSO redirect loops in the browser""}"
create_support_ticket_ext_001__misleading,create_support_ticket_ext_001,create_support_ticket_001,external_eval,external_eval,misleading,en,support,create_support_ticket,Create a high-priority technical ticket for U-234,False,[],"[""update_order"", ""query_internal_docs""]","{""user_id"": ""U-234"", ""category"": ""technical"", ""priority"": ""high"", ""description"": ""SSO redirect loops in the browser""}"
create_support_ticket_ext_002__ambiguous,create_support_ticket_ext_002,create_support_ticket_001,external_eval,external_eval,ambiguous,en,support,create_support_ticket,Create a high-priority technical ticket for U-248,False,[],"[""update_order"", ""query_internal_docs""]","{""user_id"": ""U-248"", ""category"": ""technical"", ""priority"": ""medium"", ""description"": ""webhook delivery keeps timing out""}"
create_support_ticket_ext_002__clear,create_support_ticket_ext_002,create_support_ticket_001,external_eval,external_eval,clear,en,support,create_support_ticket,Create a high-priority technical ticket for U-248,False,[],"[""update_order"", ""query_internal_docs""]","{""user_id"": ""U-248"", ""category"": ""technical"", ""priority"": ""medium"", ""description"": ""webhook delivery keeps timing out""}"
create_support_ticket_ext_002__incomplete,create_support_ticket_ext_002,create_support_ticket_001,external_eval,external_eval,incomplete,en,support,create_support_ticket,Create a high-priority technical ticket for U-248,True,"[""user_id"", ""priority"", ""description""]","[""update_order"", ""query_internal_docs""]","{""user_id"": ""U-248"", ""category"": ""technical"", ""priority"": ""medium"", ""description"": ""webhook delivery keeps timing out""}"
create_support_ticket_ext_002__misleading,create_support_ticket_ext_002,create_support_ticket_001,external_eval,external_eval,misleading,en,support,create_support_ticket,Create a high-priority technical ticket for U-248,False,[],"[""update_order"", ""query_internal_docs""]","{""user_id"": ""U-248"", ""category"": ""technical"", ""priority"": ""medium"", ""description"": ""webhook delivery keeps timing out""}"
create_support_ticket_ext_003__ambiguous,create_support_ticket_ext_003,create_support_ticket_002,external_eval,external_eval,ambiguous,zh,support,create_support_ticket,Create a billing ticket：U-808,False,[],"[""search_database"", ""query_internal_docs""]","{""user_id"": ""U-808"", ""category"": ""billing"", ""priority"": ""medium"", ""description"": ""refund approved but never reached the card""}"
create_support_ticket_ext_003__clear,create_support_ticket_ext_003,create_support_ticket_002,external_eval,external_eval,clear,zh,support,create_support_ticket,Create a billing ticket：U-808,False,[],"[""search_database"", ""query_internal_docs""]","{""user_id"": ""U-808"", ""category"": ""billing"", ""priority"": ""medium"", ""description"": ""refund approved but never reached the card""}"
create_support_ticket_ext_003__incomplete,create_support_ticket_ext_003,create_support_ticket_002,external_eval,external_eval,incomplete,zh,support,create_support_ticket,Create a billing ticket：U-808,True,"[""user_id"", ""priority"", ""description""]","[""search_database"", ""query_internal_docs""]","{""user_id"": ""U-808"", ""category"": ""billing"", ""priority"": ""medium"", ""description"": ""refund approved but never reached the card""}"
create_support_ticket_ext_003__misleading,create_support_ticket_ext_003,create_support_ticket_002,external_eval,external_eval,misleading,zh,support,create_support_ticket,Create a billing ticket：U-808,False,[],"[""search_database"", ""query_internal_docs""]","{""user_id"": ""U-808"", ""category"": ""billing"", ""priority"": ""medium"", ""description"": ""refund approved but never reached the card""}"
create_support_ticket_ext_004__ambiguous,create_support_ticket_ext_004,create_support_ticket_002,external_eval,external_eval,ambiguous,zh,support,create_support_ticket,Create a billing ticket：U-822,False,[],"[""search_database"", ""query_internal_docs""]","{""user_id"": ""U-822"", ""category"": ""billing"", ""priority"": ""high"", ""description"": ""enterprise invoice has the wrong billing entity""}"
create_support_ticket_ext_004__clear,create_support_ticket_ext_004,create_support_ticket_002,external_eval,external_eval,clear,zh,support,create_support_ticket,Create a billing ticket：U-822,False,[],"[""search_database"", ""query_internal_docs""]","{""user_id"": ""U-822"", ""category"": ""billing"", ""priority"": ""high"", ""description"": ""enterprise invoice has the wrong billing entity""}"
create_support_ticket_ext_004__incomplete,create_support_ticket_ext_004,create_support_ticket_002,external_eval,external_eval,incomplete,zh,support,create_support_ticket,Create a billing ticket：U-822,True,"[""user_id"", ""priority"", ""description""]","[""search_database"", ""query_internal_docs""]","{""user_id"": ""U-822"", ""category"": ""billing"", ""priority"": ""high"", ""description"": ""enterprise invoice has the wrong billing entity""}"
create_support_ticket_ext_004__misleading,create_support_ticket_ext_004,create_support_ticket_002,external_eval,external_eval,misleading,zh,support,create_support_ticket,Create a billing ticket：U-822,False,[],"[""search_database"", ""query_internal_docs""]","{""user_id"": ""U-822"", ""category"": ""billing"", ""priority"": ""high"", ""description"": ""enterprise invoice has the wrong billing entity""}"
create_support_ticket_ext_005__ambiguous,create_support_ticket_ext_005,create_support_ticket_003,external_eval,external_eval,ambiguous,en,support,create_support_ticket,Create an order-related support ticket for C-581,False,[],"[""query_order_status"", ""update_order""]","{""user_id"": ""C-581"", ""category"": ""order"", ""priority"": ""high"", ""description"": ""package was returned to sender unexpectedly""}"
create_support_ticket_ext_005__clear,create_support_ticket_ext_005,create_support_ticket_003,external_eval,external_eval,clear,en,support,create_support_ticket,Create an order-related support ticket for C-581,False,[],"[""query_order_status"", ""update_order""]","{""user_id"": ""C-581"", ""category"": ""order"", ""priority"": ""high"", ""description"": ""package was returned to sender unexpectedly""}"
create_support_ticket_ext_005__incomplete,create_support_ticket_ext_005,create_support_ticket_003,external_eval,external_eval,incomplete,en,support,create_support_ticket,Create an order-related support ticket for C-581,True,"[""user_id"", ""description""]","[""query_order_status"", ""update_order""]","{""user_id"": ""C-581"", ""category"": ""order"", ""priority"": ""high"", ""description"": ""package was returned to sender unexpectedly""}"
create_support_ticket_ext_005__misleading,create_support_ticket_ext_005,create_support_ticket_003,external_eval,external_eval,misleading,en,support,create_support_ticket,Create an order-related support ticket for C-581,False,[],"[""query_order_status"", ""update_order""]","{""user_id"": ""C-581"", ""category"": ""order"", ""priority"": ""high"", ""description"": ""package was returned to sender unexpectedly""}"
create_support_ticket_ext_006__ambiguous,create_support_ticket_ext_006,create_support_ticket_003,external_eval,external_eval,ambiguous,en,support,create_support_ticket,Create an order-related support ticket for C-595,False,[],"[""query_order_status"", ""update_order""]","{""user_id"": ""C-595"", ""category"": ""order"", ""priority"": ""medium"", ""description"": ""promised gift item is missing from the carton""}"
create_support_ticket_ext_006__clear,create_support_ticket_ext_006,create_support_ticket_003,external_eval,external_eval,clear,en,support,create_support_ticket,Create an order-related support ticket for C-595,False,[],"[""query_order_status"", ""update_order""]","{""user_id"": ""C-595"", ""category"": ""order"", ""priority"": ""medium"", ""description"": ""promised gift item is missing from the carton""}"
create_support_ticket_ext_006__incomplete,create_support_ticket_ext_006,create_support_ticket_003,external_eval,external_eval,incomplete,en,support,create_support_ticket,Create an order-related support ticket for C-595,True,"[""user_id"", ""description""]","[""query_order_status"", ""update_order""]","{""user_id"": ""C-595"", ""category"": ""order"", ""priority"": ""medium"", ""description"": ""promised gift item is missing from the carton""}"
create_support_ticket_ext_006__misleading,create_support_ticket_ext_006,create_support_ticket_003,external_eval,external_eval,misleading,en,support,create_support_ticket,Create an order-related support ticket for C-595,False,[],"[""query_order_status"", ""update_order""]","{""user_id"": ""C-595"", ""category"": ""order"", ""priority"": ""medium"", ""description"": ""promised gift item is missing from the carton""}"
create_support_ticket_ext_007__ambiguous,create_support_ticket_ext_007,create_support_ticket_004,external_eval,external_eval,ambiguous,zh,support,create_support_ticket,Create an account support ticket：E-919,False,[],"[""query_internal_docs"", ""search_database""]","{""user_id"": ""E-919"", ""category"": ""account"", ""priority"": ""medium"", ""description"": ""new user invitation lands on a 404 page""}"
create_support_ticket_ext_007__clear,create_support_ticket_ext_007,create_support_ticket_004,external_eval,external_eval,clear,zh,support,create_support_ticket,Create an account support ticket：E-919,False,[],"[""query_internal_docs"", ""search_database""]","{""user_id"": ""E-919"", ""category"": ""account"", ""priority"": ""medium"", ""description"": ""new user invitation lands on a 404 page""}"
create_support_ticket_ext_007__incomplete,create_support_ticket_ext_007,create_support_ticket_004,external_eval,external_eval,incomplete,zh,support,create_support_ticket,Create an account support ticket：E-919,True,"[""user_id"", ""description""]","[""query_internal_docs"", ""search_database""]","{""user_id"": ""E-919"", ""category"": ""account"", ""priority"": ""medium"", ""description"": ""new user invitation lands on a 404 page""}"
create_support_ticket_ext_007__misleading,create_support_ticket_ext_007,create_support_ticket_004,external_eval,external_eval,misleading,zh,support,create_support_ticket,Create an account support ticket：E-919,False,[],"[""query_internal_docs"", ""search_database""]","{""user_id"": ""E-919"", ""category"": ""account"", ""priority"": ""medium"", ""description"": ""new user invitation lands on a 404 page""}"
create_support_ticket_ext_008__ambiguous,create_support_ticket_ext_008,create_support_ticket_004,external_eval,external_eval,ambiguous,zh,support,create_support_ticket,Create an account support ticket：E-933,False,[],"[""query_internal_docs"", ""search_database""]","{""user_id"": ""E-933"", ""category"": ""account"", ""priority"": ""low"", ""description"": ""deactivated account still appears in the org directory""}"
create_support_ticket_ext_008__clear,create_support_ticket_ext_008,create_support_ticket_004,external_eval,external_eval,clear,zh,support,create_support_ticket,Create an account support ticket：E-933,False,[],"[""query_internal_docs"", ""search_database""]","{""user_id"": ""E-933"", ""category"": ""account"", ""priority"": ""low"", ""description"": ""deactivated account still appears in the org directory""}"
create_support_ticket_ext_008__incomplete,create_support_ticket_ext_008,create_support_ticket_004,external_eval,external_eval,incomplete,zh,support,create_support_ticket,Create an account support ticket：E-933,True,"[""user_id"", ""description""]","[""query_internal_docs"", ""search_database""]","{""user_id"": ""E-933"", ""category"": ""account"", ""priority"": ""low"", ""description"": ""deactivated account still appears in the org directory""}"
create_support_ticket_ext_008__misleading,create_support_ticket_ext_008,create_support_ticket_004,external_eval,external_eval,misleading,zh,support,create_support_ticket,Create an account support ticket：E-933,False,[],"[""query_internal_docs"", ""search_database""]","{""user_id"": ""E-933"", ""category"": ""account"", ""priority"": ""low"", ""description"": ""deactivated account still appears in the org directory""}"
create_support_ticket_ext_009__ambiguous,create_support_ticket_ext_009,create_support_ticket_005,external_eval,external_eval,ambiguous,en,support,create_support_ticket,Create a travel support ticket for T-150,False,[],"[""change_flight"", ""query_internal_docs""]","{""user_id"": ""T-150"", ""category"": ""travel"", ""priority"": ""high"", ""description"": ""rail segment is absent from the itinerary timeline""}"
create_support_ticket_ext_009__clear,create_support_ticket_ext_009,create_support_ticket_005,external_eval,external_eval,clear,en,support,create_support_ticket,Create a travel support ticket for T-150,False,[],"[""change_flight"", ""query_internal_docs""]","{""user_id"": ""T-150"", ""category"": ""travel"", ""priority"": ""high"", ""description"": ""rail segment is absent from the itinerary timeline""}"
create_support_ticket_ext_009__incomplete,create_support_ticket_ext_009,create_support_ticket_005,external_eval,external_eval,incomplete,en,support,create_support_ticket,Create a travel support ticket for T-150,True,"[""user_id"", ""description""]","[""change_flight"", ""query_internal_docs""]","{""user_id"": ""T-150"", ""category"": ""travel"", ""priority"": ""high"", ""description"": ""rail segment is absent from the itinerary timeline""}"
create_support_ticket_ext_009__misleading,create_support_ticket_ext_009,create_support_ticket_005,external_eval,external_eval,misleading,en,support,create_support_ticket,Create a travel support ticket for T-150,False,[],"[""change_flight"", ""query_internal_docs""]","{""user_id"": ""T-150"", ""category"": ""travel"", ""priority"": ""high"", ""description"": ""rail segment is absent from the itinerary timeline""}"
create_support_ticket_ext_010__ambiguous,create_support_ticket_ext_010,create_support_ticket_005,external_eval,external_eval,ambiguous,en,support,create_support_ticket,Create a travel support ticket for T-164,False,[],"[""change_flight"", ""query_internal_docs""]","{""user_id"": ""T-164"", ""category"": ""travel"", ""priority"": ""medium"", ""description"": ""trip approval email points to an expired page""}"
create_support_ticket_ext_010__clear,create_support_ticket_ext_010,create_support_ticket_005,external_eval,external_eval,clear,en,support,create_support_ticket,Create a travel support ticket for T-164,False,[],"[""change_flight"", ""query_internal_docs""]","{""user_id"": ""T-164"", ""category"": ""travel"", ""priority"": ""medium"", ""description"": ""trip approval email points to an expired page""}"
